81778,DBV,LGW,,
81779,DEL,LHR,,
81780,DEN,LHR,,
81781,DFW,ATL,,
81782,DFW,CDG,,
81783,DFW,FRA,,
81784,DFW,LHR,,
81785,DFW,MAD,,
81786,DFW,MEX,,
81787,DFW,MLM,,
81788,DFW,MSY,,
81789,DME,LHR,,
81790,DUB,JFK,,
81791,DUB,LHR,,
81792,DUB,ORD,,
81793,DUR,CPT,,
81794,DUR,JNB,,
81795,DUR,PLZ,,
81796,DUS,BLL,,
81797,DUS,LCY,,
81798,DUS,LHR,,
81799,DUS,ORD,,
81800,DXB,LHR,,
81801,EBB,LHR,,
81802,EDI,LCY,,
81803,EDI,LGW,,
81804,EDI,LHR,,
81805,EWR,LHR,,
81806,EWR,ORY,,
81807,EZE,LHR,,
81808,FAO,LGW,,
81809,FAO,LHR,,
81810,FCO,JFK,,
81811,FCO,LGW,,
81812,FCO,LHR,,
81813,FCO,ORD,,
81814,FLR,LCY,,
81815,FNA,LHR,,
81816,FNA,ROB,,
81817,FRA,ATL,,
81818,FRA,DFW,,
81819,FRA,LCY,,
81820,FRA,LHR,,
81821,GCM,NAS,,
81822,GIB,LHR,,
81823,GIG,LHR,,
81824,GLA,LCY,,
81825,GLA,LGW,,
81826,GLA,LHR,,
81827,GND,UVF,,
81828,GOA,LGW,,
81829,GOT,AAR,,
81830,GOT,LHR,,
81831,GOT,MAN,,
81832,GRU,LHR,,
81833,GRX,LCY,,
81834,GUA,SAL,,
81835,GVA,LHR,,
81836,GYD,LHR,,
81837,HAJ,LHR,,
81838,HAM,LHR,,
81839,HEL,JFK,,
81840,HEL,LHR,,
81841,HEL,MAN,,
81842,HEL,VNO,,
81843,HEL,WAW,,
81844,HKG,CNS,,
81845,HKG,LHR,,
81846,HKT,BKK,,
81847,HND,LHR,,
81848,HRE,JNB,,
81849,IAD,LHR,,
81850,IAH,LHR,,
81851,IBZ,LCY,,
81852,IBZ,LHR,,
81853,ICN,LHR,,
81854,IOM,LCY,,
81855,IST,LHR,,
81856,JED,LHR,,
81857,JER,LGW,,
81858,JFK,BCN,,
81859,JFK,CDG,,
81860,JFK,DUB,,
81861,JFK,FCO,,
81862,JFK,HEL,,
81863,JFK,LCY,,
81864,JFK,LHR,,
81865,JFK,MAD,,
81866,JFK,MAN,,
81867,JFK,MXP,,
81868,JFK,ORY,,
81869,JMK,LHR,,
81870,JNB,CPT,,
81871,JNB,DUR,,
81872,JNB,HRE,,
81873,JNB,LHR,,
81874,JNB,LVI,,
81875,JNB,MRU,,
81876,JNB,PLZ,,
81877,JNB,VFA,,
81878,JNB,WDH,,
81879,JTR,LHR,,
81880,KBP,LHR,,
81881,KIN,LGW,,
81882,KWI,LHR,,
81883,LAD,LHR,,
81884,LAS,LGW,,
81885,LAS,LHR,,
81886,LAX,LHR,,
81887,LAX,MAD,,
81888,LBA,LHR,,
81889,LCA,LGW,,
81890,LCA,LHR,,
81891,LCY,ABZ,,
81892,LCY,AGP,,
81893,LCY,AMS,,
81894,LCY,ARN,,
81895,LCY,BLL,,
81896,LCY,DUS,,
81897,LCY,EDI,,
81898,LCY,FLR,,
81899,LCY,FRA,,
81900,LCY,GLA,,
81901,LCY,GRX,,
81902,LCY,IBZ,,
81903,LCY,IOM,,
81904,LCY,MAD,,
81905,LCY,MAH,,
81906,LCY,NCE,,
81907,LCY,PMI,,
81908,LCY,RTM,,
81909,LCY,VCE,,
81910,LCY,ZRH,,
81911,LED,LHR,,
81912,LGW,ACE,,
81913,LGW,AGP,,
81914,LGW,ALC,,
81915,LGW,ALG,,
81916,LGW,AMS,,
81917,LGW,ANU,,
81918,LGW,BCN,,
81919,LGW,BDA,,
81920,LGW,BGI,,
81921,LGW,BOD,,
81922,LGW,BRI,,
81923,LGW,CTA,,
81924,LGW,CUN,,
81925,LGW,DBV,,
81926,LGW,EDI,,
81927,LGW,FAO,,
81928,LGW,FCO,,
81929,LGW,GLA,,
81930,LGW,GOA,,
81931,LGW,JER,,
81932,LGW,KIN,,
81933,LGW,LAS,,
81934,LGW,LCA,,
81935,LGW,MCO,,
81936,LGW,MLA,,
81937,LGW,MLE,,
81938,LGW,MRU,,
81939,LGW,NAP,,
81940,LGW,NCE,,
81941,LGW,NQY,,
81942,LGW,OLB,,
81943,LGW,PFO,,
81944,LGW,PSA,,
81945,LGW,RAK,,
81946,LGW,SKG,,
81947,LGW,SZG,,
81948,LGW,TFS,,
81949,LGW,TIA,,
81950,LGW,TPA,,
81951,LGW,TRN,,
81952,LGW,UVF,,
81953,LGW,VCE,,
81954,LGW,VRN,,
81955,LHR,ABV,,
81956,LHR,ABZ,,
81957,LHR,ACC,,
81958,LHR,AGP,,
81959,LHR,ALA,,
81960,LHR,AMM,,
81961,LHR,AMS,,
81962,LHR,ARN,,
81963,LHR,ATH,,
81964,LHR,ATL,,
81965,LHR,AUH,,
81966,LHR,AUS,,
81967,LHR,BAH,,
81968,LHR,BCN,,
81969,LHR,BEY,,
81970,LHR,BGO,,
81971,LHR,BHD,,
81972,LHR,BKK,,
81973,LHR,BLQ,,
81974,LHR,BLR,,
81975,LHR,BOM,,
81976,LHR,BOS,,
81977,LHR,BRU,,
81978,LHR,BSL,,
81979,LHR,BUD,,
81980,LHR,BWI,,
81981,LHR,CAI,,
81982,LHR,CDG,,
81983,LHR,CPH,,
81984,LHR,CPT,,
81985,LHR,CTU,,
81986,LHR,DEL,,
81987,LHR,DEN,,
81988,LHR,DFW,,
81989,LHR,DME,,
81990,LHR,DUB,,
81991,LHR,DUS,,
81992,LHR,DXB,,
81993,LHR,EBB,,
81994,LHR,EDI,,
81995,LHR,EWR,,
81996,LHR,EZE,,
81997,LHR,FAO,,
81998,LHR,FCO,,
81999,LHR,FNA,,
82000,LHR,FRA,,
82001,LHR,GIB,,
82002,LHR,GIG,,
82003,LHR,GLA,,
82004,LHR,GOT,,
82005,LHR,GRU,,
82006,LHR,GVA,,
82007,LHR,GYD,,
82008,LHR,HAJ,,
82009,LHR,HAM,,
82010,LHR,HEL,,
82011,LHR,HKG,,
82012,LHR,HND,,
82013,LHR,IAD,,
82014,LHR,IAH,,
82015,LHR,IBZ,,
82016,LHR,ICN,,
82017,LHR,IST,,
82018,LHR,JED,,
82019,LHR,JFK,,
82020,LHR,JMK,,
82021,LHR,JNB,,
82022,LHR,JTR,,
82023,LHR,KBP,,
82024,LHR,KWI,,
82025,LHR,LAD,,
82026,LHR,LAS,,
82027,LHR,LAX,,
82028,LHR,LBA,,
82029,LHR,LCA,,
82030,LHR,LED,,
82031,LHR,LIN,,
82032,LHR,LIS,,
82033,LHR,LOS,,
82034,LHR,LUX,,
82035,LHR,LYS,,
82036,LHR,MAA,,
82037,LHR,MAD,,
82038,LHR,MAN,,
82039,LHR,MEX,,
82040,LHR,MIA,,
82041,LHR,MRS,,
82042,LHR,MUC,,
82043,LHR,MXP,,
82044,LHR,NAS,,
82045,LHR,NBO,,
82046,LHR,NCE,,
82047,LHR,NCL,,
82048,LHR,NRT,,
82049,LHR,OPO,,
82050,LHR,ORD,,
82051,LHR,ORY,,
82052,LHR,OSL,,
82053,LHR,OTP,,
82054,LHR,PEK,,
82055,LHR,PHL,,
82056,LHR,PHX,,
82057,LHR,PMI,,
82058,LHR,PRG,,
82059,LHR,PSA,,
82060,LHR,PVG,,
82061,LHR,RDU,,
82062,LHR,RTM,,
82063,LHR,RUH,,
82064,LHR,SAN,,
82065,LHR,SEA,,
82066,LHR,SFO,,
82067,LHR,SIN,,
82068,LHR,SOF,,
82069,LHR,STR,,
82070,LHR,SVG,,
82071,LHR,TIP,,
82072,LHR,TLS,,
82073,LHR,TLV,,
82074,LHR,TXL,,
82075,LHR,VCE,,
82076,LHR,VIE,,
82077,LHR,WAW,,
82078,LHR,YUL,,
82079,LHR,YVR,,
82080,LHR,YYC,,
82081,LHR,YYZ,,
82082,LHR,ZAG,,
82083,LHR,ZRH,,
82084,LIN,LHR,,
82085,LIS,LHR,,
82086,LOS,LHR,,
82087,LUX,LHR,,
82088,LVI,JNB,,
82089,LYS,LHR,,
82090,MAA,LHR,,
82091,MAD,BOS,,
82092,MAD,DFW,,
82093,MAD,JFK,,
82094,MAD,LAX,,
82095,MAD,LCY,,
82096,MAD,LHR,,
82097,MAD,MIA,,
82098,MAD,ORD,,
82099,MAH,LCY,,
82100,MAN,BLL,,
82101,MAN,GOT,,
82102,MAN,HEL,,
82103,MAN,JFK,,
82104,MAN,LHR,,
82105,MAN,ORD,,
82106,MCO,LGW,,
82107,MCT,AUH,,
82108,MEX,DFW,,
82109,MEX,LHR,,
82110,MEX,MIA,,
82111,MIA,ATL,,
82112,MIA,BCN,,
82113,MIA,CDG,,
82114,MIA,CUR,,
82115,MIA,LHR,,
82116,MIA,MAD,,
82117,MIA,MEX,,
82118,MIA,MSY,,
82119,MIA,MXP,,
82120,MIA,STT,,
82121,MLA,LGW,,
82122,MLE,CMB,,
82123,MLE,LGW,,
82124,MLM,DFW,,
82125,MRS,LHR,,
82126,MRU,JNB,,
82127,MRU,LGW,,
82128,MSY,DFW,,
82129,MSY,MIA,,
82130,MSY,ORD,,
82131,MUC,BLL,,
82132,MUC,LHR,,
82133,MXP,JFK,,
82134,MXP,LHR,,
82135,MXP,MIA,,
82136,NAP,LGW,,
82137,NAS,GCM,,
82138,NAS,LHR,,
82139,NAS,PLS,,
82140,NBO,LHR,,
82141,NCE,LCY,,
82142,NCE,LGW,,
82143,NCE,LHR,,
82144,NCL,LHR,,
82145,NQY,LGW,,
82146,NRT,LHR,,
82147,OLB,LGW,,
82148,OPO,LHR,,
82149,ORD,ATL,,
82150,ORD,CDG,,
82151,ORD,DUB,,
82152,ORD,DUS,,
82153,ORD,FCO,,
82154,ORD,LHR,,
82155,ORD,MAD,,
82156,ORD,MAN,,
82157,ORD,MSY,,
82158,ORY,EWR,,
82159,ORY,JFK,,
82160,ORY,LHR,,
82161,OSL,AAL,,
82162,OSL,AAR,,
82163,OSL,BLL,,
82164,OSL,LHR,,
82165,OTP,LHR,,
82166,PEK,LHR,,
82167,PFO,LGW,,
82168,PHL,LHR,,
82169,PHX,LHR,,
82170,PLS,NAS,,
82171,PLZ,CPT,,
82172,PLZ,DUR,,
82173,PLZ,JNB,,
82174,PMI,LCY,,
82175,PMI,LHR,,
82176,POS,UVF,,
82177,PRG,LHR,,
82178,PSA,LGW,,
82179,PSA,LHR,,
82180,PUJ,ANU,,
82181,PVG,LHR,,
82182,RAK,LGW,,
82183,RDU,LHR,,
82184,ROB,FNA,,
82185,RTM,LCY,,
82186,RTM,LHR,,
82187,RUH,LHR,,
82188,SAL,MAD,,
82189,SAN,LHR,,
82190,SEA,LHR,,
82191,SFO,LHR,,
82192,SIN,LHR,,
82193,SIN,SYD,,
82194,SJO,MIA,,
82195,SKB,ANU,,
82196,SKG,LGW,,
82197,SOF,LHR,,
82198,STR,LHR,,
82199,STT,MIA,,
82200,SVG,LHR,,
82201,SYD,SIN,,
82202,SZG,LGW,,
82203,TAB,ANU,,
82204,TFS,LGW,,
82205,TIA,LGW,,
82206,TIP,LHR,,
82207,TLS,LHR,,
82208,TLV,LHR,,
82209,TPA,LGW,,
82210,TRN,LGW,,
82211,TXL,LHR,,
82212,UVF,GND,,
82213,UVF,LGW,,
82214,UVF,POS,,
82215,VCE,LCY,,
82216,VCE,LGW,,
82217,VCE,LHR,,
82218,VFA,JNB,,
82219,VIE,LHR,,
82220,VNO,HEL,,
82221,VRN,LGW,,
82222,WAW,HEL,,
82223,WAW,LHR,,
82224,WDH,JNB,,
82225,YUL,LHR,,
82226,YVR,LHR,,
82227,YYC,LHR,,
82228,YYZ,LHR,,
82229,ZAG,LHR,,
82230,ZRH,BLL,,
82231,ZRH,LCY,,
82232,ZRH,LHR,,
82233,DOM,SJU,,
82234,EIS,SJU,,
82235,FDF,SJU,,
82236,LRM,SJU,,
82237,NEV,SKB,,
82238,PTP,SJU,,
82239,PUJ,SJU,,
82240,SDQ,SJU,,
82241,SJU,DOM,,
82242,SJU,EIS,,
82243,SJU,FDF,,
82244,SJU,LRM,,
82245,SJU,PTP,,
82246,SJU,PUJ,,
82247,SJU,SDQ,,
82248,SJU,SKB,,
82249,SJU,STI,,
82250,SJU,STT,,
82251,SJU,STX,,
82252,SJU,SXM,,
82253,SJU,VIJ,,
82254,SJU,VQS,,
82255,SKB,NEV,,
82256,SKB,SJU,,
82257,STI,SJU,,
82258,STT,SJU,,
82259,STT,STX,,
82260,STX,SJU,,
82261,STX,STT,,
82262,SXM,SJU,,
82263,VIJ,SJU,,
82264,VQS,SJU,,
82265,CTS,FUK,,
82266,CTS,HND,,
82267,CTS,IBR,,
82268,CTS,NGO,,
82269,CTS,NRT,,
82270,CTS,SDJ,,
82271,CTS,UKB,,
82272,CTS,YGJ,,
82273,FUK,CTS,,
82274,FUK,HND,,
82275,FUK,IBR,,
82276,FUK,OKA,,
82277,FUK,SDJ,,
82278,HND,CTS,,
82279,HND,FUK,,
82280,HND,KOJ,,
82281,HND,OKA,,
82282,HND,UKB,,
82283,HND,YGJ,,
82284,IBR,CTS,,
82285,IBR,FUK,,
82286,IBR,NGO,,
82287,IBR,UKB,,
82288,ISG,OKA,,
82289,KOJ,HND,,
82290,KOJ,UKB,,
82291,MMY,OKA,,
82292,NGO,CTS,,
82293,NGO,IBR,,
82294,NGO,OKA,,
82295,NGS,UKB,,
82296,NRT,CTS,,
82297,NRT,OKA,,
82298,NRT,YGJ,,
82299,OKA,FUK,,
82300,OKA,HND,,
82301,OKA,ISG,,
82302,OKA,MMY,,
82303,OKA,NGO,,
82304,OKA,NRT,,
82305,OKA,UKB,,
82306,OKA,YGJ,,
82307,SDJ,CTS,,
82308,SDJ,FUK,,
82309,SDJ,UKB,,
82310,UKB,CTS,,
82311,UKB,HND,,
82312,UKB,IBR,,
82313,UKB,KOJ,,
82314,UKB,NGS,,
82315,UKB,OKA,,
82316,UKB,SDJ,,
82317,UKB,YGJ,,
82318,YGJ,CTS,,
82319,YGJ,HND,,
82320,YGJ,NRT,,
82321,YGJ,OKA,,
82322,YGJ,UKB,,
82323,ABZ,BHD,,
82324,ABZ,BHX,,
82325,ABZ,CDG,,
82326,ABZ,KOI,,
82327,ABZ,LSI,,
82328,ABZ,MAN,,
82329,AGP,EXT,,
82330,AGP,SOU,,
82331,ALC,BHX,,
82332,ALC,EXT,,
82333,ALC,SOU,,
82334,AMS,BHX,,
82335,AMS,EMA,,
82336,AMS,EXT,,
82337,AMS,INV,,
82338,AMS,SOU,,
82339,BEB,GLA,,
82340,BEB,SYY,,
82341,BES,SOU,,
82342,BHD,ABZ,,
82343,BHD,BHX,,
82344,BHD,CWL,,
82345,BHD,EDI,,
82346,BHD,EMA,,
82347,BHD,EXT,,
82348,BHD,GLA,,
82349,BHD,INV,,
82350,BHD,LBA,,
82351,BHD,MAN,,
82352,BHD,NCL,,
82353,BHD,SOU,,
82354,BHX,ABZ,,
82355,BHX,ALC,,
82356,BHX,AMS,,
82357,BHX,BHD,,
82358,BHX,CDG,,
82359,BHX,CGN,,
82360,BHX,DBV,,
82361,BHX,DUS,,
82362,BHX,EDI,,
82363,BHX,FLR,,
82364,BHX,GCI,,
82365,BHX,GLA,,
82366,BHX,HAJ,,
82367,BHX,INV,,
82368,BHX,IOM,,
82369,BHX,JER,,
82370,BHX,LYS,,
82371,BHX,MXP,,
82372,BHX,NOC,,
82373,BHX,OPO,,
82374,BHX,STR,,
82375,BHX,WAT,,
82376,BRR,GLA,,
82377,CAL,GLA,,
82378,CDG,ABZ,,
82379,CDG,BHX,,
82380,CDG,EDI,,
82381,CDG,EXT,,
82382,CDG,MAN,,
82383,CDG,NCL,,
82384,CFN,DUB,,
82385,CFN,GLA,,
82386,CGN,BHX,,
82387,CWL,BHD,,
82388,CWL,JER,,
82389,DBV,BHX,,
82390,DND,STN,,
82391,DSA,JER,,
82392,DUB,CFN,,
82393,DUB,EXT,,
82394,DUB,SOU,,
82395,DUS,BHX,,
82396,DUS,EXT,,
82397,DUS,MAN,,
82398,EDI,BHD,,
82399,EDI,BHX,,
82400,EDI,CDG,,
82401,EDI,EMA,,
82402,EDI,EXT,,
82403,EDI,JER,,
82404,EDI,KOI,,
82405,EDI,LSI,,
82406,EDI,MAN,,
82407,EDI,NWI,,
82408,EDI,SOU,,
82409,EDI,SYY,,
82410,EDI,WIC,,
82411,EGC,EXT,,
82412,EGC,SOU,,
82413,EMA,AMS,,
82414,EMA,BHD,,
82415,EMA,EDI,,
82416,EMA,GLA,,
82417,EMA,JER,,
82418,EXT,AGP,,
82419,EXT,ALC,,
82420,EXT,AMS,,
82421,EXT,BHD,,
82422,EXT,CDG,,
82423,EXT,DUB,,
82424,EXT,DUS,,
82425,EXT,EDI,,
82426,EXT,EGC,,
82427,EXT,FAO,,
82428,EXT,GCI,,
82429,EXT,GLA,,
82430,EXT,JER,,
82431,EXT,MAN,,
82432,EXT,PMI,,
82433,EXT,RNS,,
82434,FAO,EXT,,
82435,FAO,SOU,,
82436,FLR,BHX,,
82437,GCI,BHX,,
82438,GCI,EXT,,
82439,GCI,JER,,
82440,GCI,NWI,,
82441,GCI,SOU,,
82442,GLA,BEB,,
82443,GLA,BHD,,
82444,GLA,BHX,,
82445,GLA,BRR,,
82446,GLA,CAL,,
82447,GLA,CFN,,
82448,GLA,EMA,,
82449,GLA,EXT,,
82450,GLA,ILY,,
82451,GLA,JER,,
82452,GLA,KOI,,
82453,GLA,LBA,,
82454,GLA,LSI,,
82455,GLA,MAN,,
82456,GLA,SOU,,
82457,GLA,SYY,,
82458,GLA,TRE,,
82459,HAJ,BHX,,
82460,HAJ,MAN,,
82461,HEL,JYV,,
82462,HEL,KAJ,,
82463,HEL,KEM,,
82464,HEL,KOK,,
82465,HEL,MHQ,,
82466,HEL,NRK,,
82467,HEL,SVL,,
82468,HEL,TAY,,
82469,HUY,JER,,
82470,ILY,GLA,,
82471,INV,AMS,,
82472,INV,BHD,,
82473,INV,BHX,,
82474,INV,EDI,,
82475,INV,KOI,,
82476,INV,LSI,,
82477,INV,MAN,,
82478,INV,SYY,,
82479,IOM,BHX,,
82480,IOM,LPL,,
82481,IOM,MAN,,
82482,JER,BHX,,
82483,JER,CWL,,
82484,JER,DSA,,
82485,JER,EDI,,
82486,JER,EMA,,
82487,JER,EXT,,
82488,JER,GCI,,
82489,JER,GLA,,
82490,JER,HUY,,
82491,JER,MAN,,
82492,JER,NWI,,
82493,JER,SOU,,
82494,JYV,HEL,,
82495,KAJ,HEL,,
82496,KEM,HEL,,
82497,KOI,ABZ,,
82498,KOI,EDI,,
82499,KOI,GLA,,
82500,KOI,INV,,
82501,KOI,LSI,,
82502,KOK,HEL,,
82503,LBA,BHD,,
82504,LBA,GLA,,
82505,LGW,NQY,,
82506,LIG,SOU,,
82507,LPL,IOM,,
82508,LRH,SOU,,
82509,LSI,ABZ,,
82510,LSI,EDI,,
82511,LSI,GLA,,
82512,LSI,INV,,
82513,LSI,KOI,,
82514,LYS,BHX,,
82515,MAN,ABZ,,
82516,MAN,BHD,,
82517,MAN,CDG,,
82518,MAN,DUS,,
82519,MAN,EDI,,
82520,MAN,EXT,,
82521,MAN,GLA,,
82522,MAN,HAJ,,
82523,MAN,INV,,
82524,MAN,IOM,,
82525,MAN,JER,,
82526,MAN,MXP,,
82527,MAN,NOC,,
82528,MAN,NQY,,
82529,MAN,NTE,,
82530,MAN,NWI,,
82531,MAN,SOU,,
82532,MAN,WAT,,
82533,MHQ,HEL,,
82534,MRS,ORY,,
82535,MXP,BHX,,
82536,MXP,MAN,,
82537,NCE,SOU,,
82538,NCL,BHD,,
82539,NCL,CDG,,
82540,NCL,SOU,,
82541,NOC,BHX,,
82542,NOC,MAN,,
82543,NQY,LGW,,
82544,NQY,MAN,,
82545,NRK,HEL,,
82546,NTE,MAN,,
82547,NTE,SOU,,
82548,NWI,EDI,,
82549,NWI,GCI,,
82550,NWI,JER,,
82551,NWI,MAN,,
82552,OPO,BHX,,
82553,ORY,SOU,,
82554,PMI,EXT,,
82555,PMI,SOU,,
82556,RNS,EXT,,
82557,RNS,SOU,,
82558,SOU,AGP,,
82559,SOU,ALC,,
82560,SOU,AMS,,
82561,SOU,BES,,
82562,SOU,BHD,,
82563,SOU,DUB,,
82564,SOU,EDI,,
82565,SOU,EGC,,
82566,SOU,FAO,,
82567,SOU,GCI,,
82568,SOU,GLA,,
82569,SOU,JER,,
82570,SOU,LIG,,
82571,SOU,LRH,,
82572,SOU,MAN,,
82573,SOU,NCE,,
82574,SOU,NCL,,
82575,SOU,NTE,,
82576,SOU,ORY,,
82577,SOU,PMI,,
82578,SOU,RNS,,
82579,STN,DND,,
82580,STR,BHX,,
82581,SVL,HEL,,
82582,SYY,BEB,,
82583,SYY,EDI,,
82584,SYY,GLA,,
82585,SYY,INV,,
82586,TAY,HEL,,
82587,TRE,GLA,,
82588,WAT,BHX,,
82589,WAT,MAN,,
82590,WIC,EDI,,
82591,CNS,GTE,,
82592,DRW,GTE,,
82593,GTE,CNS,,
82594,GTE,DRW,,
82595,AUH,ZYL,,
82596,BKK,DAC,,
82597,CCU,DAC,,
82598,CGP,AUH,,
82599,CGP,DAC,,
82600,CGP,DXB,,
82601,CGP,JED,,
82602,CGP,MCT,,
82603,DAC,BKK,,
82604,DAC,CCU,,
82605,DAC,CGP,,
82606,DAC,DEL,,
82607,DAC,DMM,,
82608,DAC,FCO,,
82609,DAC,HKG,,
82610,DAC,JED,,
82611,DAC,KTM,,
82612,DAC,KUL,,
82613,DAC,KWI,,
82614,DAC,LHR,,
82615,DAC,MCT,,
82616,DAC,RGN,,
82617,DAC,SIN,,
82618,DEL,DAC,,
82619,DMM,RUH,,
82620,DXB,CGP,,
82621,DXB,ZYL,,
82622,FCO,DAC,,
82623,FCO,FRA,,
82624,FRA,FCO,,
82625,HKG,DAC,,
82626,JED,CGP,,
82627,JED,DAC,,
82628,KTM,DAC,,
82629,KUL,DAC,,
82630,KWI,CGP,,
82631,KWI,DAC,,
82632,LHR,DAC,,
82633,LHR,ZYL,,
82634,MCT,CGP,,
82635,RGN,DAC,,
82636,RUH,DAC,,
82637,SIN,DAC,,
82638,ZYL,DAC,,
82639,YPR,YVR,,
82640,YVR,YPR,,
82641,YVR,YXT,,
82642,YVR,YYD,,
82643,YXT,YVR,,
82644,YXT,YYD,,
82645,YYD,YVR,,
82646,YYD,YXT,,
82647,BKI,BWN,,
82648,BKK,BWN,,
82649,BWN,BKI,,
82650,BWN,BKK,,
82651,BWN,CGK,,
82652,BWN,DWC,,
82653,BWN,HKG,,
82654,BWN,JED,,
82655,BWN,KUL,,
82656,BWN,MEL,,
82657,BWN,MNL,,
82658,BWN,MZV,,
82659,BWN,PVG,,
82660,BWN,SIN,,
82661,BWN,SUB,,
82662,CGK,BWN,,
82663,DWC,LHR,,
82664,DXB,BWN,,
82665,HKG,BWN,,
82666,JED,BWN,,
82667,KCH,MZV,,
82668,KUL,BWN,,
82669,LHR,DXB,,
82670,MEL,BWN,,
82671,MNL,BWN,,
82672,MZV,BWN,,
82673,MZV,KCH,,
82674,PVG,BWN,,
82675,SIN,BWN,,
82676,SUB,BWN,,
82677,ARN,GOT,,
82678,CDG,DJE,,
82679,CDG,MIR,,
82680,CDG,TUN,,
82681,DJE,CDG,,
82682,DJE,LIL,,
82683,DJE,LYS,,
82684,DJE,MRS,,
82685,DJE,MUC,,
82686,DJE,NTE,,
82687,LIL,DJE,,
82688,LYS,DJE,,
82689,LYS,MIR,,
82690,LYS,TUN,,
82691,MIR,CDG,,
82692,MIR,TUN,,
82693,MRS,DJE,,
82694,MUC,DJE,,
82695,NTE,DJE,,
82696,NTE,LYS,,
82697,NTE,TUN,,
82698,TUN,CDG,,
82699,TUN,LYS,,
82700,TUN,MIR,,
82701,TUN,NTE,,
82702,CAN,TSN,,
82703,CJU,CSX,,
82704,CJU,TSN,,
82705,CKG,CSX,,
82706,CKG,DYG,,
82707,CKG,XNN,,
82708,CSX,CJU,,
82709,CSX,CKG,,
82710,CSX,DYG,,
82711,CSX,HGH,,
82712,CSX,HJJ,,
82713,CSX,KMG,,
82714,CSX,LLF,,
82715,CSX,NKG,,
82716,CSX,SYX,,
82717,CSX,TAO,,
82718,CSX,TEN,,
82719,CSX,TSN,,
82720,CSX,XIY,,
82721,CSX,XMN,,
82722,CSX,ZHA,,
82723,CTU,TSN,,
82724,DLC,HGH,,
82725,DLC,TSN,,
82726,DLC,YNT,,
82727,DYG,CKG,,
82728,DYG,CSX,,
82729,DYG,TSN,,
82730,HEK,HRB,,
82731,HEK,OHE,,
82732,HET,TSN,,
82733,HFE,KMG,,
82734,HGH,CSX,,
82735,HGH,DLC,,
82736,HGH,TSN,,
82737,HJJ,CSX,,
82738,HRB,HEK,,
82739,HRB,JMU,,
82740,HRB,JXA,,
82741,HRB,TSN,,
82742,JHG,KMG,,
82743,JMU,HRB,,
82744,JXA,HRB,,
82745,KMG,CSX,,
82746,KMG,HFE,,
82747,KMG,JHG,,
82748,KMG,NKG,,
82749,KMG,UYN,,
82750,KWL,TSN,,
82751,LLF,CSX,,
82752,NGB,SYX,,
82753,NGB,TSN,,
82754,NKG,CSX,,
82755,NKG,KMG,,
82756,NKG,SHE,,
82757,NNG,SZX,,
82758,NNG,XIY,,
82759,OHE,HEK,,
82760,SHE,NKG,,
82761,SHE,TAO,,
82762,SYX,CSX,,
82763,SYX,NGB,,
82764,SYX,ZUH,,
82765,SZX,NNG,,
82766,SZX,TSN,,
82767,TAO,CSX,,
82768,TAO,SHE,,
82769,TEN,CSX,,
82770,TSN,CAN,,
82771,TSN,CJU,,
82772,TSN,CSX,,
82773,TSN,CTU,,
82774,TSN,DLC,,
82775,TSN,DYG,,
82776,TSN,HET,,
82777,TSN,HGH,,
82778,TSN,HRB,,
82779,TSN,KWL,,
82780,TSN,NGB,,
82781,TSN,SZX,,
82782,TSN,UYN,,
82783,TSN,XIY,,
82784,TSN,XMN,,
82785,TSN,XNN,,
82786,TSN,YNT,,
82787,TSN,ZUH,,
82788,URC,XIY,,
82789,UYN,KMG,,
82790,UYN,TSN,,
82791,XIY,CSX,,
82792,XIY,NNG,,
82793,XIY,TSN,,
82794,XIY,URC,,
82795,XMN,CSX,,
82796,XMN,TSN,,
82797,XNN,CKG,,
82798,XNN,TSN,,
82799,YNT,DLC,,
82800,YNT,TSN,,
82801,ZHA,CSX,,
82802,ZUH,SYX,,
82803,ZUH,TSN,,
82804,BMV,SGN,,
82805,BMV,VII,,
82806,CXR,SGN,,
82807,DAD,HAN,,
82808,DAD,SGN,,
82809,HAN,DAD,,
82810,HAN,SGN,,
82811,HPH,SGN,,
82812,PQC,SGN,,
82813,SGN,BMV,,
82814,SGN,CXR,,
82815,SGN,DAD,,
82816,SGN,HAN,,
82817,SGN,HPH,,
82818,SGN,PQC,,
82819,SGN,VII,,
82820,VII,BMV,,
82821,VII,SGN,,
82822,ABZ,BRS,,
82823,ABZ,EBJ,,
82824,ABZ,KSU,,
82825,ABZ,MAN,,
82826,ABZ,NWI,,
82827,ABZ,OSL,,
82828,BHX,GOT,,
82829,BRE,TLS,,
82830,BRS,ABZ,,
82831,BRS,FRA,,
82832,BRS,HAM,,
82833,BRS,MUC,,
82834,BRS,MXP,,
82835,BRU,EMA,,
82836,BRU,NCL,,
82837,EBJ,ABZ,,
82838,EMA,BRU,,
82839,EVE,SVG,,
82840,FRA,BRS,,
82841,GOT,BHX,,
82842,GOT,SVG,,
82843,HAM,BRS,,
82844,KSU,ABZ,,
82845,KSU,SVG,,
82846,MAN,ABZ,,
82847,MUC,BRS,,
82848,MXP,BRS,,
82849,NCL,BRU,,
82850,NWI,ABZ,,
82851,OSL,ABZ,,
82852,SVG,EVE,,
82853,SVG,GOT,,
82854,SVG,KSU,,
